week_number,year,week,revenue,quantity,month,month_revenue,150_r,50_r,500_r,150_q,50_q,500_q,distribution,prescribes,disease_rate,price_index,generics_avg,generics_brands,total_video_rating,total_video_money,total_video_coverage_5,digital_money,radio_money,radio_times,wordstat,timestamp,competitors_rating,competitors_coverage,competitors_money,competitors_digital,competitors_total,competitors_tv_reg
227,2023,19,52369256.49900003,100924.95,5,430566352.22475004,269663533.55550003,110624436.72000004,29775222.3195,460764.15,292950.0,22934.100000000002,0.9974999999999999,64408.584220331904,611667.0,1.6078510482895458,0.07093085106382975,15.75,0.0,0.0,0.0,67284.0,0.0,0.0,61278.0,1683504000,0.0,0.0,0.0,6142.5,70566.72,0.0
228,2023,20,56966321.81100006,110444.25,5,430566352.22475004,269663533.55550003,110624436.72000004,29775222.3195,460764.15,292950.0,22934.100000000002,0.9974999999999999,64408.584220331904,668388.0,1.6078510482895458,0.07093085106382975,15.75,0.0,0.0,0.0,38241.0,0.0,0.0,58780.05,1684108800,0.0,0.0,0.0,0.0,64424.22,0.0
229,2023,21,55115297.380499996,106993.95000000001,5,430566352.22475004,269663533.55550003,110624436.72000004,29775222.3195,460764.15,292950.0,22934.100000000002,0.9974999999999999,64408.584220331904,617799.0,1.6078510482895458,0.07093085106382975,15.75,0.0,0.0,0.0,60984.0,0.0,0.0,62668.200000000004,1684713600,0.0,0.0,0.0,787.5,65211.72,0.0
230,2023,22,56133393.64500004,108040.8,5,412149652.562025,253097889.5025,110182344.54150003,29243244.586500004,432327.0,292524.75,22624.350000000002,0.9974999999999999,64408.584220331904,565677.0,1.6078510482895458,0.07093085106382975,15.75,0.0,0.0,0.0,262269.0,0.0,0.0,63427.350000000006,1685318400,0.0,0.0,0.0,0.0,64424.22,0.0
231,2023,23,56375891.98500004,108665.55,6,412149652.562025,253097889.5025,110182344.54150003,29243244.586500004,432327.0,292524.75,22624.350000000002,0.987,64408.584220331904,481362.0,1.5611259902283006,0.0640053191489361,15.75,0.0,0.0,0.0,585648.0,0.0,0.0,66550.05,1685923200,0.0,0.0,0.0,3150.0,26158.65,0.0
232,2023,24,55015117.28999995,105935.55,6,412149652.562025,253097889.5025,110182344.54150003,29243244.586500004,432327.0,292524.75,22624.350000000002,0.987,64408.584220331904,452235.0,1.5611259902283006,0.0640053191489361,15.75,0.0,0.0,0.0,532969.5,0.0,0.0,67833.15000000001,1686528000,0.0,0.0,0.0,0.0,23008.65,0.0
233,2023,25,55617984.98549996,106935.15000000001,6,412149652.562025,253097889.5025,110182344.54150003,29243244.586500004,432327.0,292524.75,22624.350000000002,0.987,64408.584220331904,398580.0,1.5611259902283006,0.0640053191489361,15.75,0.0,0.0,0.0,262279.5,0.0,0.0,64800.75,1687132800,0.0,0.0,0.0,0.0,23008.65,0.0
234,2023,26,53426190.43649996,103658.1,6,402094314.81765,240489278.8725,113119150.116,29338537.5045,409013.85000000003,295667.4,22623.3,0.987,64408.584220331904,390915.0,1.5611259902283006,0.0640053191489361,15.75,0.0,0.0,0.0,200781.0,0.0,0.0,56956.200000000004,1687737600,0.0,0.0,0.0,0.0,23008.65,0.0
235,2023,27,56986766.30850002,110377.05,7,402094314.81765,240489278.8725,113119150.116,29338537.5045,409013.85000000003,295667.4,22623.3,0.9974999999999999,64408.584220331904,367920.0,1.5423988872692005,0.06333510638297865,15.75,0.0,0.0,0.0,100296.0,0.0,0.0,56446.950000000004,1688342400,60.78176538000001,3.3810000000000002,0.0,20317.5,1639950.1104000001,0.0
236,2023,28,56812266.356999956,110483.1,7,402094314.81765,240489278.8725,113119150.116,29338537.5045,409013.85000000003,295667.4,22623.3,0.9974999999999999,64408.584220331904,337260.0,1.5423988872692005,0.06333510638297865,15.75,0.0,0.0,0.0,107698.5,0.0,0.0,55474.65,1688947200,51.33725856,2.1945,0.0,2488.5,1622121.1104000001,0.0
237,2023,29,55397496.96599999,107381.40000000001,7,402094314.81765,240489278.8725,113119150.116,29338537.5045,409013.85000000003,295667.4,22623.3,0.9974999999999999,64408.584220331904,337260.0,1.5423988872692005,0.06333510638297865,15.75,0.0,0.0,0.0,1548114.75,0.0,0.0,57925.350000000006,1689552000,44.992296300000014,2.2260000000000004,0.0,2205.0,1621837.6104000001,0.0
238,2023,30,55903450.97399995,108471.3,7,402094314.81765,240489278.8725,113119150.116,29338537.5045,409013.85000000003,295667.4,22623.3,0.9974999999999999,64408.584220331904,352590.0,1.5423988872692005,0.06333510638297865,15.75,0.0,0.0,0.0,2625241.5,0.0,0.0,55911.450000000004,1690156800,30.764240534999995,1.1235000000000002,0.0,17041.5,1636674.1104000001,0.0
239,2023,31,56931505.06049997,110088.3,7,415482902.57407504,243689995.88849998,122713435.509,29294571.054000005,412081.95,318306.45,22667.4,0.9974999999999999,64408.584220331904,367920.0,1.5423988872692005,0.06333510638297865,15.75,0.0,0.0,0.0,3278646.0,0.0,0.0,57033.9,1690761600,32.372666140499994,0.7875000000000001,0.0,8001.0,1627633.6104000001,0.0
240,2023,32,59881512.89399997,115345.65000000001,8,415482902.57407504,243689995.88849998,122713435.509,29294571.054000005,412081.95,318306.45,22667.4,0.9974999999999999,64408.584220331904,390915.0,1.5664826645842955,0.07048404255319145,15.75,0.0,0.0,0.0,2701755.0,0.0,0.0,56645.4,1691366400,26.624656421999997,0.9450000000000001,0.0,945.0,1895251.1655000001,0.0
241,2023,33,61112178.456,117761.70000000001,8,415482902.57407504,243689995.88849998,122713435.509,29294571.054000005,412081.95,318306.45,22667.4,0.9974999999999999,64408.584220331904,398580.0,1.5664826645842955,0.07048404255319145,15.75,0.0,0.0,0.0,408240.0,0.0,0.0,59285.100000000006,1691971200,196.657494264,11.833499999999999,0.0,189000.0,2981864.6445000004,0.0
242,2023,34,61594925.027999975,118356.0,8,415482902.57407504,243689995.88849998,122713435.509,29294571.054000005,412081.95,318306.45,22667.4,0.9974999999999999,64408.584220331904,429240.0,1.5664826645842955,0.07048404255319145,15.75,0.0,0.0,0.0,309723.75,0.0,0.0,59583.3,1692576000,293.51555457,19.8975,0.0,248409.0,10073176.13941936,0.0
243,2023,35,63106681.95300005,120437.1,8,453475648.13355005,266831900.02350003,132395112.52799998,32654557.0995,450227.4,340625.25,25309.2,0.9974999999999999,64408.584220331904,459900.0,1.5664826645842955,0.07048404255319145,15.75,0.0,0.0,0.0,4082085.0,8727036.029638888,819.0,59249.4,1693180800,199.67335295249998,13.1355,0.0,49612.5,10689101.132104844,0.0
